,Unnamed: 0,Slide ID,Options,Correct ID,pos_array,pos_delta
12154,12154,HIND1473151309335,You should listen to her; she’s as old as the era.,4,"[""('You', 'PRP')"", ""('should', 'MD')"", ""('listen', 'VB')"", ""('to', 'TO')"", ""('her', 'PRP$')"", ""(';', ':')"", ""('she', 'PRP')"", ""('’', 'VBZ')"", ""('s', 'NN')"", ""('as', 'RB')"", ""('old', 'JJ')"", ""('as', 'IN')"", ""('the', 'DT')"", ""('era', 'NN')"", ""('.', '.')""]","[""('era', 'NN')""]"
12155,12155,HIND1473151309335,You should listen to her; she’s as old as the hills.,4,"[""('You', 'PRP')"", ""('should', 'MD')"", ""('listen', 'VB')"", ""('to', 'TO')"", ""('her', 'PRP$')"", ""(';', ':')"", ""('she', 'PRP')"", ""('’', 'VBZ')"", ""('s', 'NN')"", ""('as', 'RB')"", ""('old', 'JJ')"", ""('as', 'IN')"", ""('the', 'DT')"", ""('hills', 'NNS')"", ""('.', '.')""]",[]
12156,12156,HIND1473151310455,You won’t be able to fool her; she’s as sharp as a knife.,3,"[""('You', 'PRP')"", ""('won', 'VBD')"", ""('’', 'VB')"", ""('t', 'NN')"", ""('be', 'VB')"", ""('able', 'JJ')"", ""('to', 'TO')"", ""('fool', 'VB')"", ""('her', 'PRP$')"", ""(';', ':')"", ""('she', 'PRP')"", ""('’', 'VBZ')"", ""('s', 'RB')"", ""('as', 'RB')"", ""('sharp', 'JJ')"", ""('as', 'IN')"", ""('a', 'DT')"", ""('knife', 'NN')"", ""('.', '.')""]","[""('knife', 'NN')""]"
12157,12157,HIND1473151310455,You won’t be able to fool her; she’s as sharp as a razor.,3,"[""('You', 'PRP')"", ""('won', 'VBD')"", ""('’', 'VB')"", ""('t', 'NN')"", ""('be', 'VB')"", ""('able', 'JJ')"", ""('to', 'TO')"", ""('fool', 'VB')"", ""('her', 'PRP$')"", ""(';', ':')"", ""('she', 'PRP')"", ""('’', 'VBZ')"", ""('s', 'RB')"", ""('as', 'RB')"", ""('sharp', 'JJ')"", ""('as', 'IN')"", ""('a', 'DT')"", ""('razor', 'NN')"", ""('.', '.')""]","[""('razor', 'NN')""]"
12158,12158,HIND1473151310455,You won’t be able to fool her; she’s as sharp as a tack.,3,"[""('You', 'PRP')"", ""('won', 'VBD')"", ""('’', 'VB')"", ""('t', 'NN')"", ""('be', 'VB')"", ""('able', 'JJ')"", ""('to', 'TO')"", ""('fool', 'VB')"", ""('her', 'PRP$')"", ""(';', ':')"", ""('she', 'PRP')"", ""('’', 'VBZ')"", ""('s', 'RB')"", ""('as', 'RB')"", ""('sharp', 'JJ')"", ""('as', 'IN')"", ""('a', 'DT')"", ""('tack', 'NN')"", ""('.', '.')""]",[]
12159,12159,HIND1473151310455,You won’t be able to fool her; she’s as sharp as a stone.,3,"[""('You', 'PRP')"", ""('won', 'VBD')"", ""('’', 'VB')"", ""('t', 'NN')"", ""('be', 'VB')"", ""('able', 'JJ')"", ""('to', 'TO')"", ""('fool', 'VB')"", ""('her', 'PRP$')"", ""(';', ':')"", ""('she', 'PRP')"", ""('’', 'VBZ')"", ""('s', 'RB')"", ""('as', 'RB')"", ""('sharp', 'JJ')"", ""('as', 'IN')"", ""('a', 'DT')"", ""('stone', 'NN')"", ""('.', '.')""]","[""('stone', 'NN')""]"
12160,12160,HIND1473151311434,Four-leaved clovers are as rare as rabbit’s paws.,2,"[""('Four-leaved', 'JJ')"", ""('clovers', 'NNS')"", ""('are', 'VBP')"", ""('as', 'RB')"", ""('rare', 'JJ')"", ""('as', 'IN')"", ""('rabbit', 'NN')"", ""('’', 'JJ')"", ""('s', 'NN')"", ""('paws', 'NN')"", ""('.', '.')""]","[""('’', 'JJ')"", ""('rabbit', 'NN')"", ""('paws', 'NN')""]"
12161,12161,HIND1473151311434,Four-leaved clovers are as rare as hen’s teeth.,2,"[""('Four-leaved', 'JJ')"", ""('clovers', 'NNS')"", ""('are', 'VBP')"", ""('as', 'RB')"", ""('rare', 'JJ')"", ""('as', 'IN')"", ""('hen', 'NN')"", ""('’', 'NNP')"", ""('s', 'NN')"", ""('teeth', 'NN')"", ""('.', '.')""]",[]
12162,12162,HIND1473151311434,Four-leaved clovers are as rare as ruin.,2,"[""('Four-leaved', 'JJ')"", ""('clovers', 'NNS')"", ""('are', 'VBP')"", ""('as', 'RB')"", ""('rare', 'JJ')"", ""('as', 'IN')"", ""('ruin', 'NN')"", ""('.', '.')""]","[""('ruin', 'NN')""]"
12163,12163,HIND1473151311434,Four-leaved clovers are as rare as night.,2,"[""('Four-leaved', 'JJ')"", ""('clovers', 'NNS')"", ""('are', 'VBP')"", ""('as', 'RB')"", ""('rare', 'JJ')"", ""('as', 'IN')"", ""('night', 'NN')"", ""('.', '.')""]","[""('night', 'NN')""]"
12164,12164,HIND1473151312447,"Despite a night out with friends, he came home as sober as a arrow.",3,"[""('Despite', 'IN')"", ""('a', 'DT')"", ""('night', 'NN')"", ""('out', 'RP')"", ""('with', 'IN')"", ""('friends', 'NNS')"", ""(',', ',')"", ""('he', 'PRP')"", ""('came', 'VBD')"", ""('home', 'RB')"", ""('as', 'RB')"", ""('sober', 'NN')"", ""('as', 'IN')"", ""('a', 'DT')"", ""('arrow', 'NN')"", ""('.', '.')""]","[""('arrow', 'NN')""]"
12165,12165,HIND1473151312447,"Despite a night out with friends, he came home as sober as a tale.",3,"[""('Despite', 'IN')"", ""('a', 'DT')"", ""('night', 'NN')"", ""('out', 'RP')"", ""('with', 'IN')"", ""('friends', 'NNS')"", ""(',', ',')"", ""('he', 'PRP')"", ""('came', 'VBD')"", ""('home', 'RB')"", ""('as', 'RB')"", ""('sober', 'NN')"", ""('as', 'IN')"", ""('a', 'DT')"", ""('tale', 'NN')"", ""('.', '.')""]","[""('tale', 'NN')""]"
12166,12166,HIND1473151312447,"Despite a night out with friends, he came home as sober as a judge.",3,"[""('Despite', 'IN')"", ""('a', 'DT')"", ""('night', 'NN')"", ""('out', 'RP')"", ""('with', 'IN')"", ""('friends', 'NNS')"", ""(',', ',')"", ""('he', 'PRP')"", ""('came', 'VBD')"", ""('home', 'RB')"", ""('as', 'RB')"", ""('sober', 'NN')"", ""('as', 'IN')"", ""('a', 'DT')"", ""('judge', 'NN')"", ""('.', '.')""]",[]
12167,12167,HIND1473151312447,"Despite a night out with friends, he came home as sober as a policeman.",3,"[""('Despite', 'IN')"", ""('a', 'DT')"", ""('night', 'NN')"", ""('out', 'RP')"", ""('with', 'IN')"", ""('friends', 'NNS')"", ""(',', ',')"", ""('he', 'PRP')"", ""('came', 'VBD')"", ""('home', 'RB')"", ""('as', 'RB')"", ""('sober', 'NN')"", ""('as', 'IN')"", ""('a', 'DT')"", ""('policeman', 'NN')"", ""('.', '.')""]","[""('policeman', 'NN')""]"
12168,12168,HIND1473151315439,"After struggling with anorexia, she’s now as thin as a pin.",4,"[""('After', 'IN')"", ""('struggling', 'VBG')"", ""('with', 'IN')"", ""('anorexia', 'NN')"", ""(',', ',')"", ""('she', 'PRP')"", ""('’', 'VBD')"", ""('s', 'RB')"", ""('now', 'RB')"", ""('as', 'RB')"", ""('thin', 'JJ')"", ""('as', 'IN')"", ""('a', 'DT')"", ""('pin', 'NN')"", ""('.', '.')""]","[""('pin', 'NN')""]"
12169,12169,HIND1473151315439,"After struggling with anorexia, she’s now as thin as a pole.",4,"[""('After', 'IN')"", ""('struggling', 'VBG')"", ""('with', 'IN')"", ""('anorexia', 'NN')"", ""(',', ',')"", ""('she', 'PRP')"", ""('’', 'VBD')"", ""('s', 'RB')"", ""('now', 'RB')"", ""('as', 'RB')"", ""('thin', 'JJ')"", ""('as', 'IN')"", ""('a', 'DT')"", ""('pole', 'NN')"", ""('.', '.')""]","[""('pole', 'NN')""]"
12170,12170,HIND1473151315439,"After struggling with anorexia, she’s now as thin as a post.",4,"[""('After', 'IN')"", ""('struggling', 'VBG')"", ""('with', 'IN')"", ""('anorexia', 'NN')"", ""(',', ',')"", ""('she', 'PRP')"", ""('’', 'VBD')"", ""('s', 'RB')"", ""('now', 'RB')"", ""('as', 'RB')"", ""('thin', 'JJ')"", ""('as', 'IN')"", ""('a', 'DT')"", ""('post', 'NN')"", ""('.', '.')""]","[""('post', 'NN')""]"
12171,12171,HIND1473151315439,"After struggling with anorexia, she’s now as thin as a rake.",4,"[""('After', 'IN')"", ""('struggling', 'VBG')"", ""('with', 'IN')"", ""('anorexia', 'NN')"", ""(',', ',')"", ""('she', 'PRP')"", ""('’', 'VBD')"", ""('s', 'RB')"", ""('now', 'RB')"", ""('as', 'RB')"", ""('thin', 'JJ')"", ""('as', 'IN')"", ""('a', 'DT')"", ""('rake', 'NN')"", ""('.', '.')""]",[]
12172,12172,HIND1473163978259,Don’t worry about the operation; you’re as tough as old hair.,2,"[""('Don', 'NNP')"", ""('’', 'NNP')"", ""('t', 'NN')"", ""('worry', 'NN')"", ""('about', 'IN')"", ""('the', 'DT')"", ""('operation', 'NN')"", ""(';', ':')"", ""('you', 'PRP')"", ""('’', 'VBP')"", ""('re', 'JJ')"", ""('as', 'RB')"", ""('tough', 'JJ')"", ""('as', 'IN')"", ""('old', 'JJ')"", ""('hair', 'NN')"", ""('.', '.')""]","[""('hair', 'NN')""]"
12173,12173,HIND1473163978259,Don’t worry about the operation; you’re as tough as old boots.,2,"[""('Don', 'NNP')"", ""('’', 'NNP')"", ""('t', 'NN')"", ""('worry', 'NN')"", ""('about', 'IN')"", ""('the', 'DT')"", ""('operation', 'NN')"", ""(';', ':')"", ""('you', 'PRP')"", ""('’', 'VBP')"", ""('re', 'JJ')"", ""('as', 'RB')"", ""('tough', 'JJ')"", ""('as', 'IN')"", ""('old', 'JJ')"", ""('boots', 'NNS')"", ""('.', '.')""]",[]
12174,12174,HIND1473163978259,Don’t worry about the operation; you’re as tough as old leather.,2,"[""('Don', 'NNP')"", ""('’', 'NNP')"", ""('t', 'NN')"", ""('worry', 'NN')"", ""('about', 'IN')"", ""('the', 'DT')"", ""('operation', 'NN')"", ""(';', ':')"", ""('you', 'PRP')"", ""('’', 'VBP')"", ""('re', 'JJ')"", ""('as', 'RB')"", ""('tough', 'JJ')"", ""('as', 'IN')"", ""('old', 'JJ')"", ""('leather', 'NN')"", ""('.', '.')""]","[""('leather', 'NN')""]"
12175,12175,HIND1473163978259,Don’t worry about the operation; you’re as tough as old meat.,2,"[""('Don', 'NNP')"", ""('’', 'NNP')"", ""('t', 'NN')"", ""('worry', 'NN')"", ""('about', 'IN')"", ""('the', 'DT')"", ""('operation', 'NN')"", ""(';', ':')"", ""('you', 'PRP')"", ""('’', 'VBP')"", ""('re', 'JJ')"", ""('as', 'RB')"", ""('tough', 'JJ')"", ""('as', 'IN')"", ""('old', 'JJ')"", ""('meat', 'NN')"", ""('.', '.')""]","[""('meat', 'NN')""]"
12176,12176,HIND1473311781514,"The participants, of Which I am one, believe that we should take drastic measures to reduce absenteeism.",1,"[""('The', 'DT')"", ""('participants', 'NNS')"", ""(',', ',')"", ""('of', 'IN')"", ""('Which', 'NNP')"", ""('I', 'PRP')"", ""('am', 'VBP')"", ""('one', 'CD')"", ""(',', ',')"", ""('believe', 'VBP')"", ""('that', 'IN')"", ""('we', 'PRP')"", ""('should', 'MD')"", ""('take', 'VB')"", ""('drastic', 'JJ')"", ""('measures', 'NNS')"", ""('to', 'TO')"", ""('reduce', 'VB')"", ""('absenteeism', 'NN')"", ""('.', '.')""]",[]
12177,12177,HIND1473311781514,"The participants, of whom  I am one, believe that we should take drastic measures to reduce absenteeism.",1,"[""('The', 'DT')"", ""('participants', 'NNS')"", ""(',', ',')"", ""('of', 'IN')"", ""('whom', 'WP')"", ""('I', 'PRP')"", ""('am', 'VBP')"", ""('one', 'CD')"", ""(',', ',')"", ""('believe', 'VBP')"", ""('that', 'IN')"", ""('we', 'PRP')"", ""('should', 'MD')"", ""('take', 'VB')"", ""('drastic', 'JJ')"", ""('measures', 'NNS')"", ""('to', 'TO')"", ""('reduce', 'VB')"", ""('absenteeism', 'NN')"", ""('.', '.')""]","[""('whom', 'WP')""]"
12178,12178,HIND1473311781514,"The participants, of all I am one, believe that we should take drastic measures to reduce absenteeism.",1,"[""('The', 'DT')"", ""('participants', 'NNS')"", ""(',', ',')"", ""('of', 'IN')"", ""('all', 'DT')"", ""('I', 'PRP')"", ""('am', 'VBP')"", ""('one', 'CD')"", ""(',', ',')"", ""('believe', 'VBP')"", ""('that', 'IN')"", ""('we', 'PRP')"", ""('should', 'MD')"", ""('take', 'VB')"", ""('drastic', 'JJ')"", ""('measures', 'NNS')"", ""('to', 'TO')"", ""('reduce', 'VB')"", ""('absenteeism', 'NN')"", ""('.', '.')""]","[""('all', 'DT')""]"
12179,12179,HIND1473311781514, ,1,[],[]
12180,12180,HIND1473311846283,"Regardless of the number of people there are, I fully believe that they will be able to register theirselves without help.",3,"[""('Regardless', 'RB')"", ""('of', 'IN')"", ""('the', 'DT')"", ""('number', 'NN')"", ""('of', 'IN')"", ""('people', 'NNS')"", ""('there', 'EX')"", ""('are', 'VBP')"", ""(',', ',')"", ""('I', 'PRP')"", ""('fully', 'RB')"", ""('believe', 'VBP')"", ""('that', 'IN')"", ""('they', 'PRP')"", ""('will', 'MD')"", ""('be', 'VB')"", ""('able', 'JJ')"", ""('to', 'TO')"", ""('register', 'VB')"", ""('theirselves', 'NNS')"", ""('without', 'IN')"", ""('help', 'NN')"", ""('.', '.')""]","[""('theirselves', 'NNS')""]"
12181,12181,HIND1473311846283,"Regardless of the number of people there are, I fully believe that they will be able to register them without help.",3,"[""('Regardless', 'RB')"", ""('of', 'IN')"", ""('the', 'DT')"", ""('number', 'NN')"", ""('of', 'IN')"", ""('people', 'NNS')"", ""('there', 'EX')"", ""('are', 'VBP')"", ""(',', ',')"", ""('I', 'PRP')"", ""('fully', 'RB')"", ""('believe', 'VBP')"", ""('that', 'IN')"", ""('they', 'PRP')"", ""('will', 'MD')"", ""('be', 'VB')"", ""('able', 'JJ')"", ""('to', 'TO')"", ""('register', 'VB')"", ""('them', 'PRP')"", ""('without', 'IN')"", ""('help', 'NN')"", ""('.', '.')""]","[""('them', 'PRP')""]"
12182,12182,HIND1473311846283,"Regardless of the number of people there are, I fully believe that they will be able to register themselves without help.",3,"[""('Regardless', 'RB')"", ""('of', 'IN')"", ""('the', 'DT')"", ""('number', 'NN')"", ""('of', 'IN')"", ""('people', 'NNS')"", ""('there', 'EX')"", ""('are', 'VBP')"", ""(',', ',')"", ""('I', 'PRP')"", ""('fully', 'RB')"", ""('believe', 'VBP')"", ""('that', 'IN')"", ""('they', 'PRP')"", ""('will', 'MD')"", ""('be', 'VB')"", ""('able', 'JJ')"", ""('to', 'TO')"", ""('register', 'VB')"", ""('themselves', 'PRP')"", ""('without', 'IN')"", ""('help', 'NN')"", ""('.', '.')""]",[]
12183,12183,HIND1473311846283, ,3,[],[]
12184,12184,HIND1473311847979,"There are those among us who would say otherwise, but I stand by my decision.",1,"[""('There', 'EX')"", ""('are', 'VBP')"", ""('those', 'DT')"", ""('among', 'IN')"", ""('us', 'PRP')"", ""('who', 'WP')"", ""('would', 'MD')"", ""('say', 'VB')"", ""('otherwise', 'RB')"", ""(',', ',')"", ""('but', 'CC')"", ""('I', 'PRP')"", ""('stand', 'VBP')"", ""('by', 'IN')"", ""('my', 'PRP$')"", ""('decision', 'NN')"", ""('.', '.')""]",[]
12185,12185,HIND1473311847979,"There are they among us who would say otherwise, but I stand by my decision.",1,"[""('There', 'EX')"", ""('are', 'VBP')"", ""('they', 'PRP')"", ""('among', 'IN')"", ""('us', 'PRP')"", ""('who', 'WP')"", ""('would', 'MD')"", ""('say', 'VB')"", ""('otherwise', 'RB')"", ""(',', ',')"", ""('but', 'CC')"", ""('I', 'PRP')"", ""('stand', 'VBP')"", ""('by', 'IN')"", ""('my', 'PRP$')"", ""('decision', 'NN')"", ""('.', '.')""]","[""('they', 'PRP')""]"
12186,12186,HIND1473311847979,"There are them among us who would say otherwise, but I stand by my decision.",1,"[""('There', 'EX')"", ""('are', 'VBP')"", ""('them', 'PRP')"", ""('among', 'IN')"", ""('us', 'PRP')"", ""('who', 'WP')"", ""('would', 'MD')"", ""('say', 'VB')"", ""('otherwise', 'RB')"", ""(',', ',')"", ""('but', 'CC')"", ""('I', 'PRP')"", ""('stand', 'VBP')"", ""('by', 'IN')"", ""('my', 'PRP$')"", ""('decision', 'NN')"", ""('.', '.')""]","[""('them', 'PRP')""]"
12187,12187,HIND1473311847979, ,1,[],[]
12188,12188,HIND1473311849478,There comes a point at when one has to accept that certain changes are unlikely to happen.,3,"[""('There', 'EX')"", ""('comes', 'VBZ')"", ""('a', 'DT')"", ""('point', 'NN')"", ""('at', 'IN')"", ""('when', 'WRB')"", ""('one', 'NN')"", ""('has', 'VBZ')"", ""('to', 'TO')"", ""('accept', 'VB')"", ""('that', 'DT')"", ""('certain', 'JJ')"", ""('changes', 'NNS')"", ""('are', 'VBP')"", ""('unlikely', 'JJ')"", ""('to', 'TO')"", ""('happen', 'VB')"", ""('.', '.')""]","[""('when', 'WRB')""]"
12189,12189,HIND1473311849478,There comes a point at what one has to accept that certain changes are unlikely to happen.,3,"[""('There', 'EX')"", ""('comes', 'VBZ')"", ""('a', 'DT')"", ""('point', 'NN')"", ""('at', 'IN')"", ""('what', 'WP')"", ""('one', 'CD')"", ""('has', 'VBZ')"", ""('to', 'TO')"", ""('accept', 'VB')"", ""('that', 'DT')"", ""('certain', 'JJ')"", ""('changes', 'NNS')"", ""('are', 'VBP')"", ""('unlikely', 'JJ')"", ""('to', 'TO')"", ""('happen', 'VB')"", ""('.', '.')""]","[""('what', 'WP')"", ""('one', 'CD')""]"
12190,12190,HIND1473311849478,There comes a point at which one has to accept that certain changes are unlikely to happen.,3,"[""('There', 'EX')"", ""('comes', 'VBZ')"", ""('a', 'DT')"", ""('point', 'NN')"", ""('at', 'IN')"", ""('which', 'WDT')"", ""('one', 'NN')"", ""('has', 'VBZ')"", ""('to', 'TO')"", ""('accept', 'VB')"", ""('that', 'DT')"", ""('certain', 'JJ')"", ""('changes', 'NNS')"", ""('are', 'VBP')"", ""('unlikely', 'JJ')"", ""('to', 'TO')"", ""('happen', 'VB')"", ""('.', '.')""]",[]
12191,12191,HIND1473311849478, ,3,[],[]
12192,12192,HIND1473311850959,"Wherever you're ready, just pop in and we'll go through a few things.",3,"[""('Wherever', 'IN')"", ""('you', 'PRP')"", '(""\'re"", \'VBP\')', ""('ready', 'JJ')"", ""(',', ',')"", ""('just', 'RB')"", ""('pop', 'NN')"", ""('in', 'IN')"", ""('and', 'CC')"", ""('we', 'PRP')"", '(""\'ll"", \'MD\')', ""('go', 'VB')"", ""('through', 'IN')"", ""('a', 'DT')"", ""('few', 'JJ')"", ""('things', 'NNS')"", ""('.', '.')""]","[""('Wherever', 'IN')""]"
12193,12193,HIND1473311850959,"However you're ready, just pop in and we'll go through a few things.",3,"[""('However', 'RB')"", ""('you', 'PRP')"", '(""\'re"", \'VBP\')', ""('ready', 'JJ')"", ""(',', ',')"", ""('just', 'RB')"", ""('pop', 'NN')"", ""('in', 'IN')"", ""('and', 'CC')"", ""('we', 'PRP')"", '(""\'ll"", \'MD\')', ""('go', 'VB')"", ""('through', 'IN')"", ""('a', 'DT')"", ""('few', 'JJ')"", ""('things', 'NNS')"", ""('.', '.')""]","[""('However', 'RB')""]"
12194,12194,HIND1473311850959,"Whenever you're ready, just pop in and we'll go through a few things.",3,"[""('Whenever', 'WRB')"", ""('you', 'PRP')"", '(""\'re"", \'VBP\')', ""('ready', 'JJ')"", ""(',', ',')"", ""('just', 'RB')"", ""('pop', 'NN')"", ""('in', 'IN')"", ""('and', 'CC')"", ""('we', 'PRP')"", '(""\'ll"", \'MD\')', ""('go', 'VB')"", ""('through', 'IN')"", ""('a', 'DT')"", ""('few', 'JJ')"", ""('things', 'NNS')"", ""('.', '.')""]",[]
12195,12195,HIND1473311850959, ,3,[],[]
12196,12196,HIND1473311852552,He is extremely capable of weathering whatever is thrown at him!,1,"[""('He', 'PRP')"", ""('is', 'VBZ')"", ""('extremely', 'RB')"", ""('capable', 'JJ')"", ""('of', 'IN')"", ""('weathering', 'VBG')"", ""('whatever', 'WDT')"", ""('is', 'VBZ')"", ""('thrown', 'VBN')"", ""('at', 'IN')"", ""('him', 'PRP')"", ""('!', '.')""]",[]
12197,12197,HIND1473311852552,He is extremely capable of weathering what is thrown at him!,1,"[""('He', 'PRP')"", ""('is', 'VBZ')"", ""('extremely', 'RB')"", ""('capable', 'JJ')"", ""('of', 'IN')"", ""('weathering', 'VBG')"", ""('what', 'WP')"", ""('is', 'VBZ')"", ""('thrown', 'VBN')"", ""('at', 'IN')"", ""('him', 'PRP')"", ""('!', '.')""]","[""('what', 'WP')""]"
12198,12198,HIND1473311852552,He is extremely capable of weathering which is thrown at him!,1,"[""('He', 'PRP')"", ""('is', 'VBZ')"", ""('extremely', 'RB')"", ""('capable', 'JJ')"", ""('of', 'IN')"", ""('weathering', 'VBG')"", ""('which', 'WDT')"", ""('is', 'VBZ')"", ""('thrown', 'VBN')"", ""('at', 'IN')"", ""('him', 'PRP')"", ""('!', '.')""]","[""('which', 'WDT')""]"
12199,12199,HIND1473311852552, ,1,[],[]
12200,12200,HIND1473311989222,"You may say that, but I do think that you are wrong.",3,"[""('You', 'PRP')"", ""('may', 'MD')"", ""('say', 'VB')"", ""('that', 'IN')"", ""(',', ',')"", ""('but', 'CC')"", ""('I', 'PRP')"", ""('do', 'VBP')"", ""('think', 'VB')"", ""('that', 'IN')"", ""('you', 'PRP')"", ""('are', 'VBP')"", ""('wrong', 'JJ')"", ""('.', '.')""]","[""('think', 'VB')"", ""('do', 'VBP')""]"
12201,12201,HIND1473311989222,"You may say that, but I oneself think that you are wrong.",3,"[""('You', 'PRP')"", ""('may', 'MD')"", ""('say', 'VB')"", ""('that', 'IN')"", ""(',', ',')"", ""('but', 'CC')"", ""('I', 'PRP')"", ""('oneself', 'VBP')"", ""('think', 'VBP')"", ""('that', 'IN')"", ""('you', 'PRP')"", ""('are', 'VBP')"", ""('wrong', 'JJ')"", ""('.', '.')""]","[""('oneself', 'VBP')""]"
12202,12202,HIND1473311989222,"You may say that, but I myself think that you are wrong.",3,"[""('You', 'PRP')"", ""('may', 'MD')"", ""('say', 'VB')"", ""('that', 'IN')"", ""(',', ',')"", ""('but', 'CC')"", ""('I', 'PRP')"", ""('myself', 'PRP')"", ""('think', 'VBP')"", ""('that', 'IN')"", ""('you', 'PRP')"", ""('are', 'VBP')"", ""('wrong', 'JJ')"", ""('.', '.')""]",[]
12203,12203,HIND1473311989222, ,3,[],[]
12204,12204,HIND1473312084062,Never associate with one who misleads you.,1,"[""('Never', 'RB')"", ""('associate', 'NN')"", ""('with', 'IN')"", ""('one', 'CD')"", ""('who', 'WP')"", ""('misleads', 'VBZ')"", ""('you', 'PRP')"", ""('.', '.')""]",[]
12205,12205,HIND1473312084062,Never associate with one whom misleads you.,1,"[""('Never', 'RB')"", ""('associate', 'NN')"", ""('with', 'IN')"", ""('one', 'CD')"", ""('whom', 'WP')"", ""('misleads', 'VBZ')"", ""('you', 'PRP')"", ""('.', '.')""]","[""('whom', 'WP')""]"
12206,12206,HIND1473312084062,Never associate with one which misleads you.,1,"[""('Never', 'RB')"", ""('associate', 'NN')"", ""('with', 'IN')"", ""('one', 'CD')"", ""('which', 'WDT')"", ""('misleads', 'VBZ')"", ""('you', 'PRP')"", ""('.', '.')""]","[""('which', 'WDT')""]"
12207,12207,HIND1473312084062, ,1,[],[]
12208,12208,HIND1473312086087,"""Do that what you are able"" is a motto that has served me well over the years.",3,"[""('``', '``')"", ""('Do', 'VBP')"", ""('that', 'DT')"", ""('what', 'WP')"", ""('you', 'PRP')"", ""('are', 'VBP')"", ""('able', 'JJ')"", '(""\'\'"", ""\'\'"")', ""('is', 'VBZ')"", ""('a', 'DT')"", ""('motto', 'NN')"", ""('that', 'WDT')"", ""('has', 'VBZ')"", ""('served', 'VBN')"", ""('me', 'PRP')"", ""('well', 'RB')"", ""('over', 'IN')"", ""('the', 'DT')"", ""('years', 'NNS')"", ""('.', '.')""]","[""('what', 'WP')""]"
12209,12209,HIND1473312086087,"""Do that that you are able"" is a motto that has served me well over the years.",3,"[""('``', '``')"", ""('Do', 'VBP')"", ""('that', 'IN')"", ""('that', 'IN')"", ""('you', 'PRP')"", ""('are', 'VBP')"", ""('able', 'JJ')"", '(""\'\'"", ""\'\'"")', ""('is', 'VBZ')"", ""('a', 'DT')"", ""('motto', 'NN')"", ""('that', 'WDT')"", ""('has', 'VBZ')"", ""('served', 'VBN')"", ""('me', 'PRP')"", ""('well', 'RB')"", ""('over', 'IN')"", ""('the', 'DT')"", ""('years', 'NNS')"", ""('.', '.')""]","[""('that', 'IN')""]"
12210,12210,HIND1473312086087,"""Do that which you are able"" is a motto that has served me well over the years.",3,"[""('``', '``')"", ""('Do', 'VBP')"", ""('that', 'DT')"", ""('which', 'WDT')"", ""('you', 'PRP')"", ""('are', 'VBP')"", ""('able', 'JJ')"", '(""\'\'"", ""\'\'"")', ""('is', 'VBZ')"", ""('a', 'DT')"", ""('motto', 'NN')"", ""('that', 'WDT')"", ""('has', 'VBZ')"", ""('served', 'VBN')"", ""('me', 'PRP')"", ""('well', 'RB')"", ""('over', 'IN')"", ""('the', 'DT')"", ""('years', 'NNS')"", ""('.', '.')""]",[]
