,Slide ID,Options,Correct ID,pos_array,pos_delta
921,HIND2886389,I am <country-nationality>.,2,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('Indians', 'NNPS')"", ""('.', '.')""]",[]
922,HIND2886389,I are <country-nationality>.,2,"[""('I', 'PRP')"", ""('are', 'VBP')"", ""('Indians', 'NNPS')"", ""('.', '.')""]","[""('are', 'VBP')""]"
923,HIND2886389,I has <country-nationality>.,2,"[""('I', 'PRP')"", ""('has', 'VBZ')"", ""('Indians', 'NNPS')"", ""('.', '.')""]","[""('has', 'VBZ')""]"
924,HIND2900051,It am <country-nationality>.,2,"[""('It', 'PRP')"", ""('am', 'VBP')"", ""('Indians', 'NNPS')"", ""('.', '.')""]","[""('am', 'VBP')""]"
925,HIND2900051,It is <country-nationality>.,2,"[""('It', 'PRP')"", ""('is', 'VBZ')"", ""('Indians', 'NNPS')"", ""('.', '.')""]",[]
926,HIND2900051,It are <country-nationality>.,2,"[""('It', 'PRP')"", ""('are', 'VBP')"", ""('Indians', 'NNPS')"", ""('.', '.')""]","[""('are', 'VBP')""]"
927,HIND2900051,It is the <country-nationality>.,2,"[""('It', 'PRP')"", ""('is', 'VBZ')"", ""('the', 'DT')"", ""('Indians', 'NNPS')"", ""('.', '.')""]","[""('the', 'DT')""]"
928,HIND3257123,He is not my friend.,1,"[""('He', 'PRP')"", ""('is', 'VBZ')"", ""('not', 'RB')"", ""('my', 'PRP$')"", ""('friend', 'NN')"", ""('.', '.')""]",[]
929,HIND3257123,He is doesn't my friend.,1,"[""('He', 'PRP')"", ""('is', 'VBZ')"", ""('does', 'VBZ')"", '(""n\'t"", \'RB\')', ""('my', 'PRP$')"", ""('friend', 'NN')"", ""('.', '.')""]","['(""n\'t"", \'RB\')', ""('does', 'VBZ')""]"
930,HIND3257123,He is don't my friend.,1,"[""('He', 'PRP')"", ""('is', 'VBZ')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('my', 'PRP$')"", ""('friend', 'NN')"", ""('.', '.')""]","['(""n\'t"", \'RB\')', ""('do', 'VBP')""]"
931,HIND3257123,,1,[],[]
932,HIND3739722,I am many intelligent.,3,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('many', 'JJ')"", ""('intelligent', 'NN')"", ""('.', '.')""]","[""('intelligent', 'NN')"", ""('many', 'JJ')""]"
933,HIND3739722,I am a lot of intelligent.,3,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('a', 'DT')"", ""('lot', 'NN')"", ""('of', 'IN')"", ""('intelligent', 'NN')"", ""('.', '.')""]","[""('of', 'IN')"", ""('intelligent', 'NN')"", ""('lot', 'NN')"", ""('a', 'DT')""]"
934,HIND3739722,I am very intelligent.,3,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('very', 'RB')"", ""('intelligent', 'JJ')"", ""('.', '.')""]",[]
935,HIND3739722,I am a lot intelligent.,3,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('a', 'DT')"", ""('lot', 'NN')"", ""('intelligent', 'NN')"", ""('.', '.')""]","[""('intelligent', 'NN')"", ""('lot', 'NN')"", ""('a', 'DT')""]"
936,HIND3129354,I isn''t speak English.,2,"[""('I', 'PRP')"", ""('is', 'VBZ')"", '(""n\'t"", \'RB\')', ""('speak', 'JJ')"", ""('English', 'NNP')"", ""('.', '.')""]","[""('speak', 'JJ')"", ""('is', 'VBZ')""]"
937,HIND3129354,I don''t speak English.,2,"[""('I', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('speak', 'VB')"", ""('English', 'NNP')"", ""('.', '.')""]",[]
938,HIND3129354,I am not speak English.,2,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('not', 'RB')"", ""('speak', 'JJ')"", ""('English', 'NNP')"", ""('.', '.')""]","[""('speak', 'JJ')"", ""('not', 'RB')"", ""('am', 'VBP')""]"
939,HIND3129354,I doesn''t speak English.,2,"[""('I', 'PRP')"", ""('does', 'VBZ')"", '(""n\'t"", \'RB\')', ""('speak', 'VB')"", ""('English', 'NNP')"", ""('.', '.')""]","[""('does', 'VBZ')""]"
940,HIND3593192,This are their sister.,3,"[""('This', 'DT')"", ""('are', 'VBP')"", ""('their', 'PRP$')"", ""('sister', 'NN')"", ""('.', '.')""]","[""('are', 'VBP')""]"
941,HIND3593192,This am their sister.,3,"[""('This', 'DT')"", ""('am', 'VBP')"", ""('their', 'PRP$')"", ""('sister', 'NN')"", ""('.', '.')""]","[""('am', 'VBP')""]"
942,HIND3593192,This is their sister.,3,"[""('This', 'DT')"", ""('is', 'VBZ')"", ""('their', 'PRP$')"", ""('sister', 'NN')"", ""('.', '.')""]",[]
943,HIND3593192,,3,[],[]
944,HIND4145072,My books are on the table.,1,"[""('My', 'PRP$')"", ""('books', 'NNS')"", ""('are', 'VBP')"", ""('on', 'IN')"", ""('the', 'DT')"", ""('table', 'NN')"", ""('.', '.')""]",[]
945,HIND4145072,My books are it the table.,1,"[""('My', 'PRP$')"", ""('books', 'NNS')"", ""('are', 'VBP')"", ""('it', 'PRP')"", ""('the', 'DT')"", ""('table', 'NN')"", ""('.', '.')""]","[""('it', 'PRP')""]"
946,HIND4145072,My books are at the table.,1,"[""('My', 'PRP$')"", ""('books', 'NNS')"", ""('are', 'VBP')"", ""('at', 'IN')"", ""('the', 'DT')"", ""('table', 'NN')"", ""('.', '.')""]","[""('at', 'IN')""]"
947,HIND4145072,,1,[],[]
948,HIND2813798,My name is <name>.,1,"[""('My', 'PRP$')"", ""('name', 'NN')"", ""('is', 'VBZ')"", ""('John', 'NNP')"", ""('.', '.')""]",[]
949,HIND2813798,My name am <name>.,1,"[""('My', 'PRP$')"", ""('name', 'NN')"", ""('am', 'VBP')"", ""('John', 'NNP')"", ""('.', '.')""]","[""('am', 'VBP')""]"
950,HIND2813798,My name has <name>.,1,"[""('My', 'PRP$')"", ""('name', 'NN')"", ""('has', 'VBZ')"", ""('John', 'NNP')"", ""('.', '.')""]","[""('has', 'VBZ')""]"
951,HIND2813798,My name is the <name>.,1,"[""('My', 'PRP$')"", ""('name', 'NN')"", ""('is', 'VBZ')"", ""('the', 'DT')"", ""('John', 'NNP')"", ""('.', '.')""]","[""('the', 'DT')""]"
952,HIND2971872,I isn''t <male-name3>.,3,"[""('I', 'PRP')"", ""('is', 'VBZ')"", '(""n\'t"", \'RB\')', ""('John', 'NNP')"", ""('.', '.')""]","['(""n\'t"", \'RB\')', ""('is', 'VBZ')""]"
953,HIND2971872,I amn''t <male-name3>.,3,"[""('I', 'PRP')"", ""('am', 'VBP')"", '(""n\'t"", \'RB\')', ""('John', 'NNP')"", ""('.', '.')""]","['(""n\'t"", \'RB\')', ""('am', 'VBP')""]"
954,HIND2971872,I''m not <male-name3>.,3,"[""('I', 'PRP')"", '(""\'m"", \'VBP\')', ""('not', 'RB')"", ""('John', 'NNP')"", ""('.', '.')""]",[]
955,HIND2971872,,3,[],[]
956,HIND2947649,It''s not the <country-nationality>.,2,"[""('It', 'PRP')"", '(""\'s"", \'VBZ\')', ""('not', 'RB')"", ""('the', 'DT')"", ""('Indians', 'NNPS')"", ""('.', '.')""]","[""('the', 'DT')""]"
957,HIND2947649,It''s not <country-nationality>.,2,"[""('It', 'PRP')"", '(""\'s"", \'VBZ\')', ""('not', 'RB')"", ""('Indians', 'NNPS')"", ""('.', '.')""]",[]
958,HIND2947649,It''s isn''t <country-nationality>.,2,"[""('It', 'PRP')"", '(""\'s"", \'VBZ\')', ""('is', 'VBZ')"", '(""n\'t"", \'RB\')', ""('Indians', 'NNPS')"", ""('.', '.')""]","['(""n\'t"", \'RB\')', ""('is', 'VBZ')""]"
959,HIND2947649,,2,[],[]
960,HIND4684262,Can I help your?.,2,"[""('Can', 'MD')"", ""('I', 'PRP')"", ""('help', 'VB')"", ""('your', 'PRP$')"", ""('?', '.')"", ""('.', '.')""]","[""('your', 'PRP$')""]"
961,HIND4684262,Can I help you?.,2,"[""('Can', 'MD')"", ""('I', 'PRP')"", ""('help', 'VB')"", ""('you', 'PRP')"", ""('?', '.')"", ""('.', '.')""]",[]
962,HIND4684262,Can I help yours?.,2,"[""('Can', 'MD')"", ""('I', 'PRP')"", ""('help', 'VB')"", ""('yours', 'VB')"", ""('?', '.')"", ""('.', '.')""]","[""('yours', 'VB')""]"
963,HIND4684262,,2,[],[]
964,HIND2893090,You are the American.,3,"[""('You', 'PRP')"", ""('are', 'VBP')"", ""('the', 'DT')"", ""('American', 'NNP')"", ""('.', '.')""]","[""('the', 'DT')"", ""('American', 'NNP')""]"
965,HIND2893090,You is American.,3,"[""('You', 'PRP')"", ""('is', 'VBZ')"", ""('American', 'JJ')"", ""('.', '.')""]","[""('is', 'VBZ')""]"
966,HIND2893090,You are American.,3,"[""('You', 'PRP')"", ""('are', 'VBP')"", ""('American', 'JJ')"", ""('.', '.')""]",[]
967,HIND2893090,You are a American.,3,"[""('You', 'PRP')"", ""('are', 'VBP')"", ""('a', 'DT')"", ""('American', 'JJ')"", ""('.', '.')""]","[""('a', 'DT')""]"
968,HIND3116674,Do you speaks <language-name2>?,3,"[""('Do', 'VB')"", ""('you', 'PRP')"", ""('speaks', 'VB')"", ""('English', 'NNP')"", ""('?', '.')""]","[""('speaks', 'VB')""]"
969,HIND3116674,Do you is <language-name2>?,3,"[""('Do', 'VB')"", ""('you', 'PRP')"", ""('is', 'VBZ')"", ""('English', 'JJ')"", ""('?', '.')""]","[""('English', 'JJ')"", ""('is', 'VBZ')""]"
970,HIND3116674,Do you speak <language-name2>?,3,"[""('Do', 'VB')"", ""('you', 'PRP')"", ""('speak', 'VB')"", ""('English', 'NNP')"", ""('?', '.')""]",[]
971,HIND3116674,,3,[],[]
972,HIND4112375,There is one kitchen in this house.,1,"[""('There', 'EX')"", ""('is', 'VBZ')"", ""('one', 'CD')"", ""('kitchen', 'NN')"", ""('in', 'IN')"", ""('this', 'DT')"", ""('house', 'NN')"", ""('.', '.')""]",[]
973,HIND4112375,Are is one kitchen in this house.,1,"[""('Are', 'NNP')"", ""('is', 'VBZ')"", ""('one', 'CD')"", ""('kitchen', 'NN')"", ""('in', 'IN')"", ""('this', 'DT')"", ""('house', 'NN')"", ""('.', '.')""]","[""('Are', 'NNP')""]"
974,HIND4112375,Here is one kitchen in this house.,1,"[""('Here', 'RB')"", ""('is', 'VBZ')"", ""('one', 'CD')"", ""('kitchen', 'NN')"", ""('in', 'IN')"", ""('this', 'DT')"", ""('house', 'NN')"", ""('.', '.')""]","[""('Here', 'RB')""]"
975,HIND4112375,,1,[],[]
976,HIND3096025,Do you speaks <country-language-name>?,3,"[""('Do', 'VB')"", ""('you', 'PRP')"", ""('speaks', 'VB')"", ""('English', 'NNP')"", ""('?', '.')""]","[""('speaks', 'VB')""]"
977,HIND3096025,Do you is speak <country-language-name>?,3,"[""('Do', 'VB')"", ""('you', 'PRP')"", ""('is', 'VBZ')"", ""('speak', 'JJ')"", ""('English', 'NNP')"", ""('?', '.')""]","[""('speak', 'JJ')"", ""('is', 'VBZ')""]"
978,HIND3096025,Do you speak <country-language-name>?,3,"[""('Do', 'VB')"", ""('you', 'PRP')"", ""('speak', 'VB')"", ""('English', 'NNP')"", ""('?', '.')""]",[]
979,HIND3096025,Do you are speak <country-language-name>?,3,"[""('Do', 'VB')"", ""('you', 'PRP')"", ""('are', 'VBP')"", ""('speak', 'JJ')"", ""('English', 'NNP')"", ""('?', '.')""]","[""('speak', 'JJ')"", ""('are', 'VBP')""]"
980,HIND4231486,I lives in a city in <default-state-name>,3,"[""('I', 'PRP')"", ""('lives', 'VBZ')"", ""('in', 'IN')"", ""('a', 'DT')"", ""('city', 'NN')"", ""('in', 'IN')"", ""('Rajasthan', 'NNP')""]","[""('lives', 'VBZ')""]"
981,HIND4231486,I be live in a city in <default-state-name>,3,"[""('I', 'PRP')"", ""('be', 'VB')"", ""('live', 'VBN')"", ""('in', 'IN')"", ""('a', 'DT')"", ""('city', 'NN')"", ""('in', 'IN')"", ""('Rajasthan', 'NNP')""]","[""('live', 'VBN')"", ""('be', 'VB')""]"
982,HIND4231486,I live in a city in <default-state-name>,3,"[""('I', 'PRP')"", ""('live', 'VBP')"", ""('in', 'IN')"", ""('a', 'DT')"", ""('city', 'NN')"", ""('in', 'IN')"", ""('Rajasthan', 'NNP')""]",[]
983,HIND4231486,I am live in a city in <default-state-name>,3,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('live', 'JJ')"", ""('in', 'IN')"", ""('a', 'DT')"", ""('city', 'NN')"", ""('in', 'IN')"", ""('Rajasthan', 'NNP')""]","[""('live', 'JJ')"", ""('am', 'VBP')""]"
984,HIND3246606,I don't dances.,3,"[""('I', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('dances', 'NNS')"", ""('.', '.')""]","[""('dances', 'NNS')""]"
985,HIND3246606,I don't am dance.,3,"[""('I', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('am', 'VBP')"", ""('dance', 'NN')"", ""('.', '.')""]","[""('dance', 'NN')"", ""('am', 'VBP')""]"
986,HIND3246606,I don't dance.,3,"[""('I', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('dance', 'VB')"", ""('.', '.')""]",[]
987,HIND3246606,,3,[],[]
988,HIND3328888,My phone number has <phone-number>.,2,"[""('My', 'PRP$')"", ""('phone', 'NN')"", ""('number', 'NN')"", ""('has', 'VBZ')"", ""('phone-number', 'NN')"", ""('.', '.')""]","[""('has', 'VBZ')"", ""('phone-number', 'NN')""]"
989,HIND3328888,My phone number is <phone-number>.,2,"[""('My', 'PRP$')"", ""('phone', 'NN')"", ""('number', 'NN')"", ""('is', 'VBZ')"", ""('phone-number', 'JJ')"", ""('.', '.')""]",[]
990,HIND3328888,My phone number does <phone-number>.,2,"[""('My', 'PRP$')"", ""('phone', 'NN')"", ""('number', 'NN')"", ""('does', 'VBZ')"", ""('phone-number', 'JJ')"", ""('.', '.')""]","[""('does', 'VBZ')""]"
991,HIND3328888,My phone number are <phone-number>.,2,"[""('My', 'PRP$')"", ""('phone', 'NN')"", ""('number', 'NN')"", ""('are', 'VBP')"", ""('phone-number', 'JJ')"", ""('.', '.')""]","[""('are', 'VBP')""]"
992,HIND3113994,I speak few English.,3,"[""('I', 'PRP')"", ""('speak', 'VBP')"", ""('few', 'JJ')"", ""('English', 'NNP')"", ""('.', '.')""]","[""('few', 'JJ')""]"
993,HIND3113994,I speak somewhat English.,3,"[""('I', 'PRP')"", ""('speak', 'VBP')"", ""('somewhat', 'RB')"", ""('English', 'JJ')"", ""('.', '.')""]","[""('English', 'JJ')"", ""('somewhat', 'RB')""]"
994,HIND3113994,I speak a little English.,3,"[""('I', 'PRP')"", ""('speak', 'VBP')"", ""('a', 'DT')"", ""('little', 'JJ')"", ""('English', 'NNP')"", ""('.', '.')""]",[]
995,HIND3113994,I speak a few English.,3,"[""('I', 'PRP')"", ""('speak', 'VBP')"", ""('a', 'DT')"", ""('few', 'JJ')"", ""('English', 'NNP')"", ""('.', '.')""]","[""('few', 'JJ')""]"
996,HIND3131013,I don't speak English.,1,"[""('I', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('speak', 'VB')"", ""('English', 'NNP')"", ""('.', '.')""]",[]
997,HIND3131013,I don't am speak English.,1,"[""('I', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('am', 'VBP')"", ""('speak', 'JJ')"", ""('English', 'NNP')"", ""('.', '.')""]","[""('speak', 'JJ')"", ""('am', 'VBP')""]"
998,HIND3131013,I don't is speak English.,1,"[""('I', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('is', 'VBZ')"", ""('speak', 'JJ')"", ""('English', 'NNP')"", ""('.', '.')""]","[""('speak', 'JJ')"", ""('is', 'VBZ')""]"
999,HIND3131013,I don't speaks English.,1,"[""('I', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('speaks', 'VB')"", ""('English', 'NNP')"", ""('.', '.')""]","[""('speaks', 'VB')""]"
1000,HIND3832595,<default-actor-name> <default-actor-surname> has black and white hair.,1,"[""('Tom', 'NNP')"", ""('Cruise', 'NNP')"", ""('has', 'VBZ')"", ""('black', 'JJ')"", ""('and', 'CC')"", ""('white', 'JJ')"", ""('hair', 'NN')"", ""('.', '.')""]",[]
1001,HIND3832595,<default-actor-name> <default-actor-surname> has black and white hairs.,1,"[""('Tom', 'NNP')"", ""('Cruise', 'NNP')"", ""('has', 'VBZ')"", ""('black', 'JJ')"", ""('and', 'CC')"", ""('white', 'JJ')"", ""('hairs', 'NNS')"", ""('.', '.')""]","[""('hairs', 'NNS')""]"
1002,HIND3832595,<default-actor-name> <default-actor-surname> has black and white a hair.,1,"[""('Tom', 'NNP')"", ""('Cruise', 'NNP')"", ""('has', 'VBZ')"", ""('black', 'JJ')"", ""('and', 'CC')"", ""('white', 'JJ')"", ""('a', 'DT')"", ""('hair', 'NN')"", ""('.', '.')""]","[""('a', 'DT')""]"
1003,HIND3832595,,1,[],[]
1004,HIND3224413,She doesn''t speaks <language-name2>.,3,"[""('She', 'PRP')"", ""('does', 'VBZ')"", '(""n\'t"", \'RB\')', ""('speaks', 'VB')"", ""('English', 'NNP')"", ""('.', '.')""]","[""('speaks', 'VB')""]"
1005,HIND3224413,She doesn''t are speak <language-name2>.,3,"[""('She', 'PRP')"", ""('does', 'VBZ')"", '(""n\'t"", \'RB\')', ""('are', 'VBP')"", ""('speak', 'JJ')"", ""('English', 'NNP')"", ""('.', '.')""]","[""('speak', 'JJ')"", ""('are', 'VBP')""]"
1006,HIND3224413,She doesn''t speak <language-name2>.,3,"[""('She', 'PRP')"", ""('does', 'VBZ')"", '(""n\'t"", \'RB\')', ""('speak', 'VB')"", ""('English', 'NNP')"", ""('.', '.')""]",[]
1007,HIND3224413,,3,[],[]
1008,HIND3571510,This is me car.,3,"[""('This', 'DT')"", ""('is', 'VBZ')"", ""('me', 'PRP')"", ""('car', 'NN')"", ""('.', '.')""]","[""('me', 'PRP')""]"
1009,HIND3571510,This is mine car.,3,"[""('This', 'DT')"", ""('is', 'VBZ')"", ""('mine', 'JJ')"", ""('car', 'NN')"", ""('.', '.')""]","[""('mine', 'JJ')""]"
1010,HIND3571510,This is my car.,3,"[""('This', 'DT')"", ""('is', 'VBZ')"", ""('my', 'PRP$')"", ""('car', 'NN')"", ""('.', '.')""]",[]
1011,HIND3571510,,3,[],[]
