Slide ID,Options,Correct ID
HIND1498540441106,"Good friends provide many benefits in life. They provide a support network, a source of advice and knowledge and fun times. They are there to enjoy the good parts of your life along with you and help you through the difficult parts. It is often well worth the time and effort it takes to make and keep a friend.This paragraph is about: Obtaining knowledge about money",2
HIND1498540442352,"People have widely differing attitudes towards dogs. Some have a close bond of personal friendship and love with their dogs while others see them as an annoyance, another source of work, and as potentially dangerous. Some people declare that their best friend is their dog and others feel that dogs are best viewed as workers that serve a purpose. There is quite a difference in where people fall on the continuum of loving and loathing dogs.This paragraph is about: Attitudes about dogs",1
HIND1498540442352,"People have widely differing attitudes towards dogs. Some have a close bond of personal friendship and love with their dogs while others see them as an annoyance, another source of work, and as potentially dangerous. Some people declare that their best friend is their dog and others feel that dogs are best viewed as workers that serve a purpose. There is quite a difference in where people fall on the continuum of loving and loathing dogs.This paragraph is about: Dogs at work",1
HIND1498540442352,"People have widely differing attitudes towards dogs. Some have a close bond of personal friendship and love with their dogs while others see them as an annoyance, another source of work, and as potentially dangerous. Some people declare that their best friend is their dog and others feel that dogs are best viewed as workers that serve a purpose. There is quite a difference in where people fall on the continuum of loving and loathing dogs.This paragraph is about: Caring for dogs in a proper way",1
HIND1498540442352,"People have widely differing attitudes towards dogs. Some have a close bond of personal friendship and love with their dogs while others see them as an annoyance, another source of work, and as potentially dangerous. Some people declare that their best friend is their dog and others feel that dogs are best viewed as workers that serve a purpose. There is quite a difference in where people fall on the continuum of loving and loathing dogs.This paragraph is about: Dogs in the wild",1
HIND1498540443846,"Buying used furniture can have many benefits. For example, old furniture may be made of sturdy wood as opposed to the weaker particle board widely used today. Also, one can find a unique style of furniture for his or her home that is not available in the new, trendy furniture stores and won't likely be found in his or her friends' houses either. Lastly, it costs only a fraction of the price to purchase and refinish old, used furniture when compared to the cost of new furniture.This paragraph is about: Benefits of old, used furniture",1
HIND1498540443846,"Buying used furniture can have many benefits. For example, old furniture may be made of sturdy wood as opposed to the weaker particle board widely used today. Also, one can find a unique style of furniture for his or her home that is not available in the new, trendy furniture stores and won't likely be found in his or her friends' houses either. Lastly, it costs only a fraction of the price to purchase and refinish old, used furniture when compared to the cost of new furniture.This paragraph is about: Interior decorating",1
HIND1498540443846,"Buying used furniture can have many benefits. For example, old furniture may be made of sturdy wood as opposed to the weaker particle board widely used today. Also, one can find a unique style of furniture for his or her home that is not available in the new, trendy furniture stores and won't likely be found in his or her friends' houses either. Lastly, it costs only a fraction of the price to purchase and refinish old, used furniture when compared to the cost of new furniture.This paragraph is about: Staining furniture",1
HIND1498540443846,"Buying used furniture can have many benefits. For example, old furniture may be made of sturdy wood as opposed to the weaker particle board widely used today. Also, one can find a unique style of furniture for his or her home that is not available in the new, trendy furniture stores and won't likely be found in his or her friends' houses either. Lastly, it costs only a fraction of the price to purchase and refinish old, used furniture when compared to the cost of new furniture.This paragraph is about: Shopping for trendy furniture",1
HIND1498633557105,"Sometimes, buying tools that are over thirty years old can be a wise decision. For one, tools used to be built to last forever and were made out of robust, hardy materials. Today, tools are designed to last for a shorter period of time. Also, the price of old tools, as compared to new tools, can provide some serious savings to the consumer.This paragraph is about: Differences in business philosophies",4
HIND1498633557105,"Sometimes, buying tools that are over thirty years old can be a wise decision. For one, tools used to be built to last forever and were made out of robust, hardy materials. Today, tools are designed to last for a shorter period of time. Also, the price of old tools, as compared to new tools, can provide some serious savings to the consumer.This paragraph is about: Building practices",4
HIND1498633557105,"Sometimes, buying tools that are over thirty years old can be a wise decision. For one, tools used to be built to last forever and were made out of robust, hardy materials. Today, tools are designed to last for a shorter period of time. Also, the price of old tools, as compared to new tools, can provide some serious savings to the consumer.This paragraph is about: The process of making tools",4
HIND1498633557105,"Sometimes, buying tools that are over thirty years old can be a wise decision. For one, tools used to be built to last forever and were made out of robust, hardy materials. Today, tools are designed to last for a shorter period of time. Also, the price of old tools, as compared to new tools, can provide some serious savings to the consumer.This paragraph is about: Potential benefits of buying used versus new tools",4
HIND1498540607832,She suddenly stopped speaking to him on the phone and the conversation came to an acute end.,4
HIND1498540607832,She suddenly stopped speaking to him on the phone and the conversation came to an arid end.,4
HIND1498540607832,She suddenly stopped speaking to him on the phone and the conversation came to an awful end.,4
HIND1498540607832,She suddenly stopped speaking to him on the phone and the conversation came to an abrupt end.,4
HIND1498540610053,Some of Shakespeare's historical plays are rather long and so there are editions where they are abridged to make them shorter.,1
HIND1498540610053,Some of Shakespeare's historical plays are rather long and so there are editions where they are accented to make them shorter.,1
